TrialNum,LeverNum,AbsTime,TrialCond,DispTime,TrialTime,coopTS,coopSucc,Hit,TrialEnd,AnimalID,CoopTimeLimit,RatID
227,2,3359.76,0,,1.63000000000011,,0,1,0,KL005B-KL005Y,1.25,1.0
227,2,3360.24,0,,2.10999999999967,,0,-1,0,KL005B-KL005Y,1.25,1.0
228,1,3370.62,3,3372.6,0.769999999999982,3371.26,1,1,0,KL005B-KL005Y,1.25,0.0
228,2,3371.23,3,3372.6,1.38000000000011,3371.26,1,1,1,KL005B-KL005Y,1.25,1.0
228,1,3371.25,3,3372.6,1.40000000000009,3371.26,1,-2,0,KL005B-KL005Y,1.25,0.0
229,1,3384.1,0,,1.50999999999976,,0,1,0,KL005B-KL005Y,1.25,0.0
230,2,3391.3,0,,0.910000000000309,,0,1,0,KL005B-KL005Y,1.25,1.0
230,2,3391.54,0,,1.15000000000009,,0,-1,0,KL005B-KL005Y,1.25,1.0
230,2,3392.01,0,,1.62000000000035,,0,-1,0,KL005B-KL005Y,1.25,1.0
231,1,3402.95,3,3404.66,0.759999999999764,3403.07,1,1,0,KL005B-KL005Y,1.25,0.0
231,2,3403.06,3,3404.66,0.869999999999891,3403.07,1,1,1,KL005B-KL005Y,1.25,1.0
232,1,3414.75,3,3417.2,1.23000000000002,3415.31,1,1,0,KL005B-KL005Y,1.25,0.0
232,2,3415.3,3,3417.2,1.7800000000002,3415.31,1,1,1,KL005B-KL005Y,1.25,1.0
232,1,3415.61,3,3417.2,2.09000000000015,3415.31,1,-2,0,KL005B-KL005Y,1.25,0.0
233,1,3428.76,3,3430.53,0.720000000000255,3429.04,1,1,0,KL005B-KL005Y,1.25,0.0
233,2,3429.02,3,3430.53,0.980000000000018,3429.04,1,1,1,KL005B-KL005Y,1.25,1.0
234,2,3441.03,0,,1.37000000000035,,0,1,0,KL005B-KL005Y,1.25,1.0
234,1,3442.52,0,,2.86000000000013,,0,1,1,KL005B-KL005Y,1.25,0.0
234,1,3443.19,0,,3.5300000000002,,0,-2,0,KL005B-KL005Y,1.25,0.0
235,1,3451.34,3,3453.31,0.820000000000164,3451.52,1,1,0,KL005B-KL005Y,1.25,0.0
235,2,3451.5,3,3453.31,0.980000000000018,3451.52,1,1,1,KL005B-KL005Y,1.25,1.0
235,2,3451.71,3,3453.31,1.19000000000005,3451.52,1,-2,0,KL005B-KL005Y,1.25,1.0
235,1,3452.03,3,3453.31,1.51000000000022,3451.52,1,-2,0,KL005B-KL005Y,1.25,0.0
236,1,3462.78,3,3464.19,2.46000000000004,3462.9,1,1,0,KL005B-KL005Y,1.25,0.0
236,2,3462.88,3,3464.19,2.55999999999995,3462.9,1,1,1,KL005B-KL005Y,1.25,1.0
237,1,3476.97,3,3478.47,0.829999999999927,3477.23,1,1,0,KL005B-KL005Y,1.25,0.0
237,2,3477.21,3,3478.47,1.07000000000016,3477.23,1,1,1,KL005B-KL005Y,1.25,1.0
237,1,3477.47,3,3478.47,1.32999999999993,3477.23,1,-2,0,KL005B-KL005Y,1.25,0.0
237,2,3477.47,3,3478.47,1.32999999999993,3477.23,1,-2,0,KL005B-KL005Y,1.25,1.0
238,1,3491.06,3,3493.44,0.7199999999998,3491.9,1,1,0,KL005B-KL005Y,1.25,0.0
238,1,3491.83,3,3493.44,1.48999999999978,3491.9,1,-1,0,KL005B-KL005Y,1.25,0.0
238,2,3491.87,3,3493.44,1.52999999999975,3491.9,1,1,1,KL005B-KL005Y,1.25,1.0
239,2,3505.35,0,,1.36000000000013,,0,1,0,KL005B-KL005Y,1.25,1.0
239,2,3505.71,0,,1.72000000000025,,0,-1,0,KL005B-KL005Y,1.25,1.0
239,2,3506.06,0,,2.07000000000016,,0,-1,0,KL005B-KL005Y,1.25,1.0
239,1,3507.33,0,,3.34000000000015,,0,1,1,KL005B-KL005Y,1.25,0.0
240,2,3517.2,3,3518.58,0.859999999999673,3517.24,1,1,0,KL005B-KL005Y,1.25,1.0
240,1,3517.23,3,3518.58,0.889999999999873,3517.24,1,1,1,KL005B-KL005Y,1.25,0.0
241,2,3531.39,0,,1.44000000000005,,0,1,0,KL005B-KL005Y,1.25,1.0
241,2,3532.34,0,,2.39000000000033,,0,-1,0,KL005B-KL005Y,1.25,1.0
242,2,3541.39,0,,2.21000000000004,,0,1,0,KL005B-KL005Y,1.25,1.0
242,2,3542.66,0,,3.48000000000002,,0,-1,0,KL005B-KL005Y,1.25,1.0
242,2,3542.77,0,,3.59000000000015,,0,-1,0,KL005B-KL005Y,1.25,1.0
242,2,3543.05,0,,3.87000000000035,,0,-1,0,KL005B-KL005Y,1.25,1.0
243,2,3551.33,0,,2.34999999999991,,0,1,0,KL005B-KL005Y,1.25,1.0
243,2,3551.57,0,,2.59000000000015,,0,-1,0,KL005B-KL005Y,1.25,1.0
243,2,3551.73,0,,2.75,,0,-1,0,KL005B-KL005Y,1.25,1.0
243,2,3551.89,0,,2.90999999999985,,0,-1,0,KL005B-KL005Y,1.25,1.0
243,2,3552.53,0,,3.55000000000018,,0,-1,0,KL005B-KL005Y,1.25,1.0
244,1,3568.17,0,,9.55000000000018,,0,1,0,KL005B-KL005Y,1.25,0.0
244,1,3568.72,0,,10.0999999999999,,0,-1,0,KL005B-KL005Y,1.25,0.0
245,1,3576.85,0,,0.690000000000055,,0,1,0,KL005B-KL005Y,1.25,0.0
245,2,3578.31,0,,2.15000000000009,,0,1,1,KL005B-KL005Y,1.25,1.0
245,1,3578.95,0,,2.78999999999996,,0,-2,0,KL005B-KL005Y,1.25,0.0
246,1,3584.8,3,3587.72,0.760000000000218,3585.58,1,1,0,KL005B-KL005Y,1.25,0.0
246,1,3585.19,3,3587.72,1.15000000000009,3585.58,1,-1,0,KL005B-KL005Y,1.25,0.0
246,2,3585.55,3,3587.72,1.51000000000022,3585.58,1,1,1,KL005B-KL005Y,1.25,1.0
247,2,3599.94,0,,1.74000000000024,,0,1,0,KL005B-KL005Y,1.25,1.0
247,1,3601.25,0,,3.05000000000018,,0,1,1,KL005B-KL005Y,1.25,0.0
248,1,3609.55,3,3611.53,0.820000000000164,3609.59,1,1,0,KL005B-KL005Y,1.25,0.0
248,2,3609.57,3,3611.53,0.840000000000146,3609.59,1,1,1,KL005B-KL005Y,1.25,1.0
248,1,3609.76,3,3611.53,1.0300000000002,3609.59,1,-2,0,KL005B-KL005Y,1.25,0.0
249,2,3623.95,0,,1.42999999999984,,0,1,0,KL005B-KL005Y,1.25,1.0
249,2,3624.18,0,,1.65999999999985,,0,-1,0,KL005B-KL005Y,1.25,1.0
250,2,3633.32,0,,1.38000000000011,,0,1,0,KL005B-KL005Y,1.25,1.0
250,2,3634.3,0,,2.36000000000013,,0,-1,0,KL005B-KL005Y,1.25,1.0
250,2,3634.97,0,,3.02999999999975,,0,-1,0,KL005B-KL005Y,1.25,1.0
251,2,3641.2,0,,1.28999999999996,,0,1,0,KL005B-KL005Y,1.25,1.0
251,2,3642.17,0,,2.26000000000022,,0,-1,0,KL005B-KL005Y,1.25,1.0
251,2,3642.65,0,,2.74000000000024,,0,-1,0,KL005B-KL005Y,1.25,1.0
252,1,3648.57,3,3650.86,0.7800000000002,3649.37,1,1,0,KL005B-KL005Y,1.25,0.0
252,2,3649.36,3,3650.86,1.57000000000016,3649.37,1,1,1,KL005B-KL005Y,1.25,1.0
252,1,3649.57,3,3650.86,1.7800000000002,3649.37,1,-2,0,KL005B-KL005Y,1.25,0.0
252,1,3649.88,3,3650.86,2.09000000000015,3649.37,1,-2,0,KL005B-KL005Y,1.25,0.0
253,2,3674.04,0,,14.3800000000001,,0,1,0,KL005B-KL005Y,1.25,1.0
253,1,3675.81,0,,16.1500000000001,,0,1,1,KL005B-KL005Y,1.25,0.0
254,1,3681.07,3,3683.72,0.740000000000236,3681.63,1,1,0,KL005B-KL005Y,1.25,0.0
254,1,3681.29,3,3683.72,0.960000000000036,3681.63,1,-1,0,KL005B-KL005Y,1.25,0.0
254,2,3681.62,3,3683.72,1.28999999999996,3681.63,1,1,1,KL005B-KL005Y,1.25,1.0
255,2,3696.08,0,,2.03999999999996,,0,1,0,KL005B-KL005Y,1.25,1.0
255,2,3696.58,0,,2.53999999999996,,0,-1,0,KL005B-KL005Y,1.25,1.0
255,2,3697.69,0,,3.65000000000009,,0,-1,0,KL005B-KL005Y,1.25,1.0
256,1,3707.18,3,3709.15,1.10999999999967,3707.46,1,1,0,KL005B-KL005Y,1.25,0.0
256,2,3707.44,3,3709.15,1.36999999999989,3707.46,1,1,1,KL005B-KL005Y,1.25,1.0
257,1,3721.22,3,3722.93,3.87999999999965,3721.44,1,1,0,KL005B-KL005Y,1.25,0.0
257,2,3721.42,3,3722.93,4.07999999999993,3721.44,1,1,1,KL005B-KL005Y,1.25,1.0
258,2,3740.13,3,3742.59,4.45000000000027,3740.85,1,1,0,KL005B-KL005Y,1.25,1.0
258,1,3740.83,3,3742.59,5.15000000000009,3740.85,1,1,1,KL005B-KL005Y,1.25,0.0
259,2,3755.93,0,,4.0,,0,1,0,KL005B-KL005Y,1.25,1.0
260,1,3767.03,3,3769.88,0.710000000000036,3767.99,1,1,0,KL005B-KL005Y,1.25,0.0
260,1,3767.76,3,3769.88,1.44000000000005,3767.99,1,-1,0,KL005B-KL005Y,1.25,0.0
260,2,3767.97,3,3769.88,1.64999999999964,3767.99,1,1,1,KL005B-KL005Y,1.25,1.0
261,2,3781.84,0,,1.20000000000027,,0,1,0,KL005B-KL005Y,1.25,1.0
261,2,3782.73,0,,2.09000000000015,,0,-1,0,KL005B-KL005Y,1.25,1.0
262,2,3791.33,3,3794.26,1.40000000000009,3792.37,1,1,0,KL005B-KL005Y,1.25,1.0
262,1,3792.35,3,3794.26,2.42000000000007,3792.37,1,1,1,KL005B-KL005Y,1.25,0.0
262,1,3792.81,3,3794.26,2.88000000000011,3792.37,1,-2,0,KL005B-KL005Y,1.25,0.0
263,2,3813.05,0,,11.4500000000003,,0,1,0,KL005B-KL005Y,1.25,1.0
263,2,3813.35,0,,11.75,,0,-1,0,KL005B-KL005Y,1.25,1.0
264,2,3823.89,0,,1.75,,0,1,0,KL005B-KL005Y,1.25,1.0
265,1,3946.28,0,,113.0,,0,1,0,KL005B-KL005Y,1.25,0.0
