TrialNum,LeverNum,AbsTime,TrialCond,DispTime,TrialTime,coopTS,coopSucc,Hit,TrialEnd,AnimalID,CoopTimeLimit,RatID
154,1,2004.58,0,,2.50999999999999,,0,1,1,KL006R-KL006G,1.25,0.0
155,2,2013.49,0,,1.1099999999999,,0,1,0,KL006R-KL006G,1.25,1.0
155,1,2014.99,0,,2.6099999999999,,0,1,1,KL006R-KL006G,1.25,0.0
156,2,2024.36,3,2026.92,0.979999999999791,2024.98,1,1,0,KL006R-KL006G,1.25,1.0
156,1,2024.96,3,2026.92,1.57999999999993,2024.98,1,1,1,KL006R-KL006G,1.25,0.0
157,1,2044.15,0,,10.1200000000001,,0,1,0,KL006R-KL006G,1.25,0.0
157,1,2046.07,0,,12.04,,0,-1,0,KL006R-KL006G,1.25,0.0
158,1,2055.49,0,,1.34999999999991,,0,1,0,KL006R-KL006G,1.25,
158,1,2056.32,0,,2.18000000000029,,0,-1,0,KL006R-KL006G,1.25,0.0
158,1,2056.69,0,,2.55000000000018,,0,-1,0,KL006R-KL006G,1.25,0.0
159,1,2063.66,0,,1.48000000000002,,0,1,0,KL006R-KL006G,1.25,0.0
159,1,2063.94,0,,1.76000000000022,,0,-1,0,KL006R-KL006G,1.25,0.0
159,1,2064.85,0,,2.67000000000007,,0,-1,0,KL006R-KL006G,1.25,0.0
