TrialNum,LeverNum,AbsTime,TrialCond,DispTime,TrialTime,coopTS,coopSucc,Hit,TrialEnd,AnimalID,CoopTimeLimit,RatID
269,1,3936.4,0,,1.84999999999991,,0,-1,0,KL007G-KL007Y,1.25,0.0
269,1,3936.66,0,,2.10999999999967,,0,-1,0,KL007G-KL007Y,1.25,
269,1,3936.96,0,,2.40999999999985,,0,-1,0,KL007G-KL007Y,1.25,
270,1,3944.98,3,3947.56,1.55999999999995,3945.42,1,1,0,KL007G-KL007Y,1.25,
270,2,3945.4,3,3947.56,1.98000000000002,3945.42,1,1,1,KL007G-KL007Y,1.25,1.0
270,1,3945.62,3,3947.56,2.19999999999982,3945.42,1,-2,0,KL007G-KL007Y,1.25,0.0
271,2,4199.62,0,,163.33,,0,1,0,KL007G-KL007Y,1.25,0.0
271,2,4200.58,0,,164.29,,0,-1,0,KL007G-KL007Y,1.25,
271,2,4201.27,0,,164.98,,0,-1,0,KL007G-KL007Y,1.25,0.0
272,2,4210.15,0,,0.639999999999418,,0,1,0,KL007G-KL007Y,1.25,0.0
272,2,4210.75,0,,1.23999999999978,,0,-1,0,KL007G-KL007Y,1.25,0.0
273,2,4221.27,0,,0.430000000000291,,0,1,0,KL007G-KL007Y,1.25,0.0
274,2,4231.34,0,,0.680000000000291,,0,1,0,KL007G-KL007Y,1.25,0.0
275,2,4242.67,3,4245.05,0.640000000000327,4242.91,1,1,0,KL007G-KL007Y,1.25,1.0
275,1,4242.9,3,4245.05,0.869999999999891,4242.91,1,1,1,KL007G-KL007Y,1.25,0.0
275,2,4265.98,3,4245.05,23.9499999999998,4242.91,1,-2,0,KL007G-KL007Y,1.25,1.0
276,2,4292.51,0,,0.720000000000255,,0,1,0,KL007G-KL007Y,1.25,
277,1,4301.23,0,,0.829999999999927,,0,1,0,KL007G-KL007Y,1.25,0.0
278,2,4308.7,3,4310.3,0.779999999999745,4308.76,1,1,0,KL007G-KL007Y,1.25,1.0
278,1,4308.73,3,4310.3,0.809999999999491,4308.76,1,1,1,KL007G-KL007Y,1.25,0.0
279,2,4319.26,0,,1.39000000000033,,0,1,0,KL007G-KL007Y,1.25,0.0
280,2,4327.19,0,,0.339999999999236,,0,1,0,KL007G-KL007Y,1.25,
280,2,4327.45,0,,0.599999999999454,,0,-1,0,KL007G-KL007Y,1.25,1.0
281,2,4338.71,0,,0.630000000000109,,0,1,0,KL007G-KL007Y,1.25,0.0
281,2,4339.2,0,,1.11999999999989,,0,-1,0,KL007G-KL007Y,1.25,0.0
281,2,4340.57,0,,2.48999999999978,,0,-1,0,KL007G-KL007Y,1.25,0.0
282,2,4350.29,0,,1.98999999999978,,0,1,0,KL007G-KL007Y,1.25,0.0
282,2,4350.79,0,,2.48999999999978,,0,-1,0,KL007G-KL007Y,1.25,0.0
282,2,4350.96,0,,2.65999999999985,,0,-1,0,KL007G-KL007Y,1.25,0.0
282,2,4351.11,0,,2.80999999999949,,0,-1,0,KL007G-KL007Y,1.25,0.0
283,2,4359.33,0,,0.75,,0,1,0,KL007G-KL007Y,1.25,0.0
283,2,4359.61,0,,1.02999999999975,,0,-1,0,KL007G-KL007Y,1.25,0.0
284,2,4367.58,0,,0.859999999999673,,0,1,0,KL007G-KL007Y,1.25,0.0
284,2,4367.69,0,,0.969999999999345,,0,-1,0,KL007G-KL007Y,1.25,0.0
284,2,4368.24,0,,1.51999999999953,,0,-1,0,KL007G-KL007Y,1.25,0.0
284,1,4369.33,0,,2.60999999999967,,0,1,1,KL007G-KL007Y,1.25,
285,2,4378.3,3,4380.15,0.630000000000109,4378.66,1,1,0,KL007G-KL007Y,1.25,1.0
285,1,4378.64,3,4380.15,0.970000000000255,4378.66,1,1,1,KL007G-KL007Y,1.25,0.0
