left_x,left_y,right_x,right_y
704.7197875976562,528.5489501953125,780.2806396484375,290.39178466796875
676.6934814453125,534.447265625,760.4295654296875,296.357421875
648.5825805664062,530.594482421875,744.39111328125,302.5948486328125
616.7313232421875,536.3861083984375,720.6007080078125,316.36505126953125
588.2520751953125,534.3265991210938,698.6109619140625,326.53729248046875
560.3828735351562,532.5675659179688,676.3629150390625,334.6349182128906
544.5218505859375,532.572265625,660.3277587890625,332.5593566894531
532.4979248046875,532.2782592773438,640.3096313476562,322.5992431640625
524.4525146484375,532.2667846679688,610.6470336914062,306.5814208984375
516.5111083984375,528.6118774414062,598.3870239257812,290.6583251953125
504.42474365234375,532.310302734375,570.5769653320312,278.4078063964844
492.4049377441406,532.427490234375,540.3738403320312,268.41796875
468.5283203125,532.4583740234375,504.6112060546875,252.65554809570312
436.20370164426566,531.141636952231,468.1286376771311,249.2059366641808
424.58837890625,240.5491943359375,420.56060791015625,536.6029052734375
388.6595458984375,232.5614013671875,396.47027587890625,536.5350341796875
356.2909851074219,224.2582550048828,376.50079345703125,532.5134887695312
326.5616760253906,226.60032653808594,364.51751708984375,532.5119018554688
330.8392040257078,391.1012921281727,306.09018128797607,380.33138016938517
324.4573974609375,524.3558349609375,256.60211181640625,232.4979705810547
300.52813720703125,520.47412109375,228.4727783203125,234.35630798339844
275.8981958391842,463.0122301115376,208.65843200683594,234.55374145507812
246.53831481933594,510.3593444824219,196.56263732910156,236.5007781982422
236.2949981689453,504.32659912109375,180.57623291015625,236.4801483154297
216.58602905273438,500.4056396484375,185.86217552423054,235.409917094149
208.50137329101562,496.5570983886719,179.69988502535,235.16823610306633
204.36734008789062,494.51470947265625,172.55804443359375,232.62008666992188
200.47373962402344,496.5060119628906,172.46670532226562,236.3352508544922
196.57847595214844,496.5953063964844,172.81262871875825,236.6501759016968
196.45558436590383,494.5486931597108,171.5628793709745,237.4937847384565
192.47348022460938,494.3642883300781,171.11021064454692,237.90121193449338
192.46238708496094,494.3062744140625,170.4888480991318,237.7837764037712
192.43417358398438,490.6199951171875,170.06321111102963,239.756218329408
192.52359008789062,490.4967041015625,169.9462365470599,240.6259799106156
192.54721069335938,486.3843688964844,166.4711151123047,244.3681182861328
192.5015411376953,482.4049987792969,170.41050720214844,244.55230712890625
192.329345703125,478.33367919921875,168.4978790283203,244.41893005371094
188.8950062674613,474.26105505265804,164.5426025390625,236.55552673339844
187.9010320410599,470.5054890112332,168.4495849609375,236.41773986816406
184.45965576171875,462.55035400390625,168.41224670410156,236.32652282714844
184.50917053222656,462.3856201171875,168.50057983398438,236.3261260986328
184.51925659179688,458.56951904296875,168.3084424002512,240.171630492474
186.59324645996094,458.39862060546875,168.42486572265625,240.47364807128906
180.6200408935547,452.5924072265625,170.39605712890625,244.48724365234375
182.61483764648438,452.4898681640625,166.5679473876953,244.4695587158203
180.4929656982422,448.5724182128906,168.49691772460938,248.26101684570312
180.44712829589844,448.5903015136719,164.64881896972656,252.31265258789062
180.31922912597656,448.594482421875,164.6945343017578,252.31011962890625
176.41978454589844,448.37591552734375,168.42941284179688,256.17962646484375
172.53028869628906,444.4872741699219,164.82505798339844,256.2144775390625
172.39398193359375,444.35833740234375,168.61012268066406,256.3739318847656
170.5060577392578,444.302490234375,165.9478700296257,256.639762851092
168.73158264160156,440.6005859375,165.8190140917225,257.438017661523
168.5712432861328,442.3566589355469,165.78864136100182,258.28629558215886
168.59756469726562,440.2367858886719,164.77392578125,256.47662353515625
168.55520629882812,440.24664306640625,164.58580017089844,260.21502685546875
168.6438446044922,440.5573425292969,164.7921142578125,258.578125
172.33126831054688,444.43609619140625,164.74542236328125,262.56573486328125
166.5934295654297,446.399658203125,168.48724365234375,264.67767333984375
166.41282653808594,444.41546630859375,172.54739379882812,268.6554870605469
162.4200897216797,442.36322021484375,176.40199279785156,272.60223388671875
158.62124633789062,438.51397705078125,176.41259765625,272.53216552734375
158.35733032226562,438.21282958984375,172.7635955810547,272.44403076171875
156.34730529785156,434.41650390625,176.3625030517578,272.4398193359375
158.32229614257812,432.226318359375,172.75245666503906,272.27569580078125
162.34796142578125,432.33953857421875,169.2514202342647,259.39942213484153
166.38031005859375,432.5088195800781,166.35806274414062,256.3968811035156
164.4748992919922,432.3677978515625,162.5527801513672,248.5272979736328
164.35946655273438,432.3603210449219,162.63233947753906,244.47752380371094
164.34986877441406,432.52093505859375,166.44461059570312,240.5923614501953
164.5821533203125,432.5920104980469,160.4521484375,236.4225616455078
168.30313110351562,436.3671875,160.54025268554688,232.6682891845703
168.54888916015625,436.28057861328125,164.4280242919922,232.50804138183594
172.4923858642578,436.2597351074219,164.6587677001953,232.369140625
172.65809631347656,432.5736999511719,164.11554046489783,228.7770354000402
176.61709594726562,432.49810791015625,164.6258544921875,228.32240295410156
172.67596435546875,432.4119567871094,164.67511875989211,224.22890497290024
168.6774139404297,432.44622802734375,164.59141540527344,220.5524139404297
168.6680450439453,436.28436279296875,164.70303544736524,218.33818829934418
172.48721313476562,436.630126953125,164.24064114792566,216.24206886778856
168.84026509038048,439.9187212269567,163.73403501146777,214.30311314290742
164.3707275390625,216.5636749267578,163.0112592356516,213.5864432331559
164.4000701904297,216.5338134765625,162.44734757702352,213.01317109831993
169.76960009407006,444.03697531781,161.87382393391596,212.67324679838958
168.62083435058594,450.6094055175781,161.30443584091006,212.59784870751216
170.54742431640625,448.70233154296875,160.4150848388672,208.5909423828125
170.4467315673828,450.6099853515625,160.42617797851562,212.39340209960938
172.44969177246094,448.706298828125,159.86876293488368,212.27750795762057
172.61354064941406,448.65203857421875,159.40751625991996,212.17762611156812
172.7091827392578,448.628173828125,158.90564590848012,212.06907442361364
176.40725708007812,448.63616943359375,158.40691798196173,211.96255719313632
176.41122436523438,448.58367919921875,157.9224985617427,211.85652996787766
176.4537353515625,448.58343505859375,157.43214346601152,211.74992333479824
176.39846801757812,448.5843811035156,156.94085746695185,211.6436492366695
176.4532470703125,448.5408630371094,156.45081726484426,211.53715507571405
176.39866638183594,448.5694580078125,155.96075133201555,211.43080825750243
176.3980255126953,450.5349426269531,155.4703059316513,211.3243944401501
176.46792602539062,448.5570373535156,154.9799657361886,211.2179973678591
176.6958465576172,448.41387939453125,154.4897004277759,211.111600998914
180.5998077392578,444.6629638671875,153.9993551954192,211.00520267394117
180.59521484375,444.53704833984375,153.50904584768213,210.8988042068484
180.62925720214844,444.375,153.01873243749498,210.79240672261125
180.4987030029297,440.6111145019531,152.5284142219101,210.6860085891962
180.5711669921875,440.560791015625,152.03809887276833,210.5796106185469
180.6796875,440.58795166015625,156.3925323486328,228.36180114746094
180.6184539794922,440.5677795410156,151.05746612652723,210.36681466322065
182.6449737548828,440.5940246582031,150.56714975334071,210.26041668560165
184.39479064941406,444.3480224609375,150.0768333801542,210.15401870798266
178.53280639648438,446.2530822753906,149.5865170069677,210.04762073036363
178.64031982421875,448.4412841796875,149.0962006337812,209.94122275274464
184.30096435546875,452.39324951171875,148.60588426059468,209.83482477512564
184.310791015625,452.6789855957031,148.1155678874347,209.72842679750823
180.55776977539062,456.5272216796875,147.625251514277,209.62202881999332
180.39236450195312,460.47821044921875,147.13493514101762,209.51563084221286
170.2230108378443,462.69139390965665,146.64461876776946,209.40923286422304
160.5106964111328,224.55201721191406,146.15430239432894,209.302834886336
160.509033203125,224.5447540283203,145.66398602092286,209.1964369086021
156.64268493652344,224.59683227539062,145.17366964778665,209.09003893114414
163.29808146251526,244.63072754213084,144.68335327458303,208.98364095367782
174.53765869140625,452.5643310546875,144.19303690127313,208.87724297600062
161.35360792709469,235.0882581354378,143.70272052794414,208.77084499857585
162.40750122070312,226.4635467529297,143.2124041546702,208.66444702095114
158.68629455566406,226.49632263183594,142.72208778132958,208.55804904355765
162.4422149658203,228.38063049316406,142.2317714080225,208.45165106597383
158.6653289794922,224.5933837890625,141.74145503483896,208.345253088612
158.64157104492188,224.5498809814453,141.25113866143147,208.2388551110892
156.5865020751953,228.47035217285156,140.76082228814283,208.1324571336411
158.552490234375,228.39169311523438,140.27050591488177,208.0260591561604
158.39346313476562,232.31736755371094,139.78018954163213,207.91966117876524
156.32772827148438,232.45236206054688,139.28987316833258,207.81326320130415
164.9792113230476,362.7117107575851,138.7995567952148,207.70686522404415
172.6232452392578,494.490234375,138.30924042165108,207.60046724665656
172.64501953125,496.50579833984375,137.8189240485508,207.49406926928958
170.61734008789062,496.5913391113281,137.32860767521478,207.3876712921295
172.61813354492188,496.5218505859375,136.83829130190207,207.28127331471876
170.67103576660156,500.37103271484375,152.61383056640625,240.57640075683594
170.6114044189453,496.445068359375,152.5876007080078,244.55665588378906
176.42601013183594,492.5144958496094,135.36734218183497,206.96207938281185
176.50173950195312,488.4975891113281,147.43114621197762,206.85568140547565
176.52188110351562,484.5360412597656,149.48229668480587,213.33143056652324
180.43751525878906,480.4107666015625,151.5989521321859,217.38314915884584
180.50497436523438,476.3816223144531,154.53826904296875,246.3799285888672
180.46401977539062,472.5047607421875,154.10606149550665,224.6510810295869
180.4832305908203,472.3615417480469,155.38975225027076,227.8654318360582
180.52459716796875,472.3421630859375,158.4202880859375,232.46524047851562
180.57144165039062,472.4179382324219,156.4136505126953,232.4042205810547
180.50930786132812,472.5740661621094,156.619873046875,228.61773681640625
176.61402893066406,474.43255615234375,158.83232285378404,227.08083460783553
176.6450958251953,476.51959228515625,160.4727325439453,224.61105346679688
176.41793823242188,478.4315185546875,161.84686654966038,222.7019233418388
176.3677215576172,480.47088623046875,163.49017541207547,220.63312415477702
173.30924621920505,478.99937612044505,164.96888103593994,218.51410303563637
160.6089630126953,220.40516662597656,166.4937886179763,216.44564882508183
170.57484654047056,481.28282260980575,168.02212877249409,214.40777155514482
168.6778564453125,482.2948913574219,169.54635217916672,213.1818327481357
172.35577392578125,478.4948425292969,171.070879786206,212.8817376755181
166.4659423828125,480.47491455078125,167.31000873370715,212.10364262273723
162.56011962890625,484.55279541015625,166.62552719054693,211.30516231834116
162.6683807373047,490.51593017578125,165.94980090455354,210.4844137789377
162.67173767089844,498.4620361328125,165.05549451212306,209.71695974944973
162.5032501220703,508.3834533691406,164.2219014497505,209.02646389042064
160.51295471191406,516.352294921875,164.50296020507812,208.64146423339844
162.470458984375,520.427734375,160.6852569580078,206.4540557861328
162.3846435546875,528.5364379882812,160.6382293701172,206.45925903320312
162.4651336669922,532.397216796875,162.3188018798828,206.52914428710938
162.46163940429688,528.5716552734375,160.527587890625,206.4586181640625
162.50485229492188,528.507568359375,160.63633728027344,208.43589782714844
162.5170440673828,528.464599609375,164.36705017089844,208.3790740966797
164.6253204345703,524.6482543945312,164.337158203125,204.61964416503906
164.47201538085938,524.4462280273438,164.3910369873047,208.3070068359375
162.61410522460938,524.4404296875,164.3998565673828,204.55844116210938
162.61459350585938,524.5655517578125,164.58766174316406,208.39524841308594
164.56138610839844,524.6070556640625,164.58779907226562,208.46109008789062
162.62074279785156,524.5086669921875,164.48208618164062,208.45738220214844
166.36538696289062,532.4134521484375,164.5515565467605,209.29616301020687
166.53421020507812,540.41455078125,164.5270196413868,209.67016411947242
166.80467224121094,536.605712890625,164.52025912818652,210.04395097432035
166.8422088623047,536.3968505859375,164.52004421403228,210.52338120678806
166.76754760742188,536.5438842773438,164.50824049209325,210.912022450371
170.3413848876953,536.4835815429688,164.50237460168097,211.3357883581135
174.48178100585938,528.6324462890625,164.49564894497468,211.75789840596522
172.14059479699162,529.1765044607365,164.48876881286188,212.1737023748709
172.59335327148438,520.7144165039062,164.48208658717303,212.5936098128614
174.12277094527943,413.5775900094212,164.47538342818333,213.01273890647184
176.33819580078125,220.5358428955078,164.46865064970916,213.4317285205854
176.41481018066406,220.5772705078125,164.46193338032123,213.85073601045875
176.3329620361328,224.31011962890625,164.45520131738772,214.26973616017807
170.76315307617188,224.54933166503906,164.44848320569702,214.6888128141038
174.5103302001953,228.3196258544922,164.4417576624234,215.10781350393677
174.7312469482422,228.52230834960938,164.43503367356672,215.52684268546088
174.4883575439453,228.61851501464844,164.42830978608407,215.94586927557498
172.67771911621094,236.3204345703125,164.42158611476546,216.36489667601296
176.7233334403109,355.5097235729906,164.41486208707474,238.4669186513115
180.61416625976562,490.4985656738281,164.4081381698027,244.86343367737237
180.3599853515625,486.71282958984375,168.42034912109375,252.6024169921875
180.3182373046875,486.46435546875,168.439697265625,256.45501708984375
176.6230926513672,478.5176086425781,164.38796632051117,260.87790071488416
176.49884033203125,478.36077880859375,164.38124237076278,266.2783843672364
178.38482666015625,466.5994873046875,158.61654663085938,276.4522399902344
180.379150390625,458.675537109375,160.6055908203125,276.48468017578125
184.3529510498047,458.5289306640625,172.43307495117188,276.5339660644531
184.61134338378906,460.40008544921875,166.45907592773438,276.49298095703125
188.4751739501953,454.6889953613281,166.85427856445312,276.5821838378906
188.53379821777344,456.3798828125,169.9561558707011,273.49343464807555
188.56497192382812,452.6348876953125,172.05372572847628,270.7164183783657
188.64682006835938,452.4678955078125,173.7841571330175,268.21998074506735
192.37347412109375,452.50579833984375,175.61671425862977,265.654429813865
188.62469482421875,452.36419677734375,177.36729843687863,262.8360961114555
188.5584259033203,448.59600830078125,178.5942840576172,264.33319091796875
192.3491973876953,448.3648681640625,182.55343627929688,256.3876647949219
192.40328979492188,448.5135498046875,182.65834045410156,252.56768798828125
188.67483520507812,448.52093505859375,186.50340270996094,252.3942108154297
188.58168029785156,448.5246887207031,188.3042755126953,248.56515502929688
188.4978485107422,448.4399108886719,182.645751953125,248.54052734375
188.46987915039062,448.38653564453125,182.71243286132812,248.53721618652344
188.47352600097656,448.33203125,184.5665740966797,248.49107360839844
188.5186004638672,448.38653564453125,184.40890502929688,248.3704376220703
188.5226287841797,448.50201416015625,178.5744171142578,244.65728759765625
184.6536865234375,448.45428466796875,178.40582275390625,244.61178588867188
184.3882598876953,448.3272399902344,176.5713348388672,248.3289794921875
180.5760498046875,444.6058044433594,172.62892150878906,244.61375427246094
176.60952758789062,444.55279541015625,172.36050415039062,244.5980682373047
180.47695922851562,444.6028137207031,168.42881774902344,240.5762939453125
176.4898223876953,444.540283203125,168.4458770751953,236.5330352783203
176.56146240234375,444.52093505859375,166.56517028808594,232.5251922607422
176.62518310546875,444.527587890625,168.43017578125,232.33824157714844
176.69309997558594,444.5774230957031,166.5239885617912,225.14540166351898
176.62086486816406,444.590087890625,188.38612365722656,220.24649047851562
176.59988403320312,444.5709228515625,237.0747989991598,213.6270771136408
176.62350463867188,444.590576171875,250.004534880619,189.82396240658366
176.61892700195312,444.59423828125,270.06173069987807,182.10118018811622
176.6478271484375,444.57550048828125,282.62640380859375,148.77882385253906
180.4267578125,444.60345458984375,310.55792236328125,152.50608825683594
180.43467712402344,448.372314453125,344.4739074707031,144.6070556640625
176.6551513671875,448.3683166503906,368.64166259765625,144.39834594726562
180.46583557128906,448.48016357421875,396.5709228515625,144.3472137451172
180.44017028808594,448.45611572265625,432.4131774902344,138.55767822265625
180.44642639160156,448.4422912597656,464.293212890625,136.39425659179688
180.4838104248047,448.40924072265625,502.6419982910156,128.55795288085938
179.6668831216629,452.8325623870862,546.5970458984375,122.3099136352539
179.37822189883883,459.20174508340295,582.5164526410384,116.8716022826215
179.10999328811215,464.12194773452694,622.5958729830368,110.5530911271789
178.31455993652344,462.64703369140625,661.8480288552391,104.54758411529983
178.72257883310118,474.61309040104595,178.45928955078125,470.447509765625
178.2521209716797,478.66485595703125,740.2496353494129,92.51801697083178
178.50942993164062,488.40826416015625,777.2772285084332,98.06800458982377
184.50413513183594,490.57464599609375,812.9650204346217,113.33766433000555
195.27078111527476,499.1399688417171,849.75214222193,128.91943195207597
230.0297578467361,505.3399472202931,886.331168819894,136.41891872436608
249.70919070442827,510.5487704699451,922.8242782819258,147.1728282955417
263.81983444412697,516.8105889922265,959.3208121055511,158.01266904238759
268.5384521484375,528.6423950195312,995.8021439560913,168.5266379070809
296.4853210449219,532.4508666992188,1032.595458984375,180.514404296875
324.6469421386719,532.5367431640625,1068.4947509765625,188.50054931640625
344.5958251953125,532.3973388671875,1110.5352783203125,200.4876708984375
376.5925598144531,528.6355590820312,1142.3958740234375,208.46725463867188
399.7350954956486,530.7118250472257,1180.5947265625,216.23960876464844
426.24221047529335,529.3189356865222,1192.403076171875,210.60165405273438
452.29923945192127,528.5843708381468,1194.529052734375,214.4543914794922
478.3865913379458,528.0926297351374,1198.655029296875,222.31893920898438
504.2461749878106,527.5710211457671,1204.5947265625,226.49424743652344
1206.4295654296875,222.58090209960938,1203.7645180494383,219.83412755637735
593.1709145360312,510.05982674140677,1206.39208984375,222.51962280273438
1206.391357421875,222.4938201904297,1205.3300558161734,217.34839963516703
1204.64990234375,218.3813018798828,1205.8973541168116,215.37934075336025
754.4662109918518,494.0057583263175,1206.4761962890625,210.66014099121094
785.9889548438691,490.9320273965325,1206.539794921875,210.4790802001953
844.5641479492188,482.5291748046875,1206.62353515625,210.49119567871094
868.4954223632812,486.6837463378906,1206.4996337890625,214.38479614257812
907.9805359387661,474.94775589311627,1206.8597861264884,211.14916116310107
946.6209106445312,474.5884094238281,1206.8716697149578,212.38163657106725
984.471923828125,464.559814453125,1206.973825306895,212.71115153625507
1018.5960083007812,458.50537109375,1207.0951856781965,212.77393483206856
1060.40185546875,454.5478515625,1207.1909568564613,213.0821271457128
1092.4345703125,456.5911865234375,1207.2926475500149,250.0668834844731
1130.3885379838764,360.968555322393,1207.3987144022428,305.2605108116396
1210.4139404296875,210.52609252929688,1198.7545321182324,342.5485630403705
1210.4354248046875,210.55935668945312,1154.591064453125,452.58831787109375
1210.4945068359375,210.5333709716797,1174.5257568359375,450.6264343261719
1210.526123046875,210.3704833984375,1184.546630859375,454.4127197265625
1210.57275390625,210.3955841064453,1189.2870634713026,455.72133611448766
1210.549072265625,210.3632049560547,1196.6414794921875,454.41339111328125
1210.4173583984375,208.634765625,1204.0181755381107,455.9686452840947
1212.312744140625,212.6018829345703,1210.5186910870889,456.3360866167062
1210.3656280100251,213.7232905792124,1217.570963755818,456.747426965661
1208.3721923828125,450.34417724609375,1224.5154942392194,457.11616498342596
1210.004953759774,216.0792722294642,1231.4580938270885,457.56625389820846
1210.336181640625,218.4935302734375,1238.4378648160055,457.957653111367
1210.4764404296875,218.57846069335938,1245.3863815061438,458.3666625262729
1210.3673095703125,218.4903106689453,1252.3471575836918,458.7752694207873
1207.4801370683117,216.55007648066288,1259.3072384881789,459.1812194074529
1204.6944580078125,214.46701049804688,1266.265192964389,459.588617246997
1204.611083984375,206.5637664794922,1273.224325768654,459.9959249933157
1204.6219482421875,202.60198974609375,1280.1833988573094,460.40306879686966
1205.7237039322208,342.3935494559906,1287.142493529156,460.8103277799014
1206.4190673828125,456.5753479003906,1294.101516068903,461.21756480408726
1206.4605712890625,456.5743103027344,1301.0606015721428,461.62478529062923
1206.425537109375,456.52410888671875,1308.019659913287,462.0320210019812
1204.59375,456.5191650390625,1314.9787220081316,462.43925205244693
1202.6182861328125,456.50567626953125,1321.9377869841423,462.8464820408221
1202.576171875,456.46002197265625,1328.8968498269435,463.2537136849744
1202.5745849609375,456.45489501953125,1335.8559131596503,463.6609442403756
1202.572998046875,456.4111328125,1342.8149761241275,464.06817549162264
1202.5906982421875,456.43756103515625,1349.7740395919277,464.4754064084956
1200.4873046875,456.3991394042969,1356.7331028636113,464.88263735005796
1200.1375378083683,372.86611335128094,1363.6921660663916,465.2898683574251
1198.6258544921875,204.4173126220703,1370.6512293550825,465.6970993362837
1198.5814133623023,315.79982520112094,1377.6102926303354,466.10433030940516
1198.5635986328125,204.47760009765625,1384.5693558907412,466.51156128785186
1198.4356689453125,204.62828063964844,1391.5284191508244,466.91879226998725
1194.46240234375,212.45883178710938,1367.2791070774865,467.3260232474147
1194.4468994140625,210.51544189453125,1176.55419921875,452.433349609375
1194.555908203125,208.56761169433594,1176.5556640625,452.50762939453125
1194.77490234375,202.64508056640625,1176.56591796875,456.47149658203125
1198.5537109375,198.65882873535156,1178.5294189453125,460.55523681640625
1198.754150390625,200.58616638183594,1177.7625544811813,464.18410476991113
1210.52001953125,190.48255920410156,1178.56884765625,468.48321533203125
1200.661376953125,204.42282104492188,1178.5986328125,472.3028869628906
1200.7100830078125,208.35926818847656,1178.484375,472.41845703125
1198.73974609375,212.2805938720703,1174.7493896484375,474.4353942871094
1198.457275390625,208.66940307617188,1170.556640625,476.468505859375
1188.69140625,224.60182189941406,1166.5908203125,480.4405517578125
1179.6824144670056,210.46105641065967,1119.4037768798748,434.49349831162556
1172.837937257891,210.89520081090026,1146.322265625,242.26107788085938
1165.62197231016,210.7965522316335,1118.4886474609375,240.38754272460938
1158.4324951171875,488.41973876953125,1069.2518674199018,315.1343224068555
1151.2061618542155,208.36513496121518,1046.3367919921875,250.5558319091797
1143.983214832558,207.59851588257138,1024.4332275390625,260.57427978515625
1136.792479517033,206.70243185358282,992.522216796875,268.6257019042969
1129.5739582247606,205.70250581658775,960.0510215818325,278.47810296194154
1122.3635380819594,204.80660338317875,932.35888671875,274.43035888671875
1115.15445327113,203.89715706541477,908.1583862304688,272.301513671875
1107.94430212025,202.96554966611825,870.5376586914062,280.6613464355469
1100.7333916847224,202.0424103312971,840.48291015625,284.3145446777344
1093.523239945285,201.124362594741,788.4690551757812,284.61395263671875
1086.3130630744322,200.20202507922158,752.3797607421875,288.57769775390625
1079.1026491502525,199.27935128946416,724.4649047851562,290.4297180175781
1148.8642578125,494.5400390625,688.238037109375,282.32452392578125
1064.6821006656762,197.44013732319473,652.3056640625,274.5976867675781
1057.4718064654269,196.51886361191322,610.4720458984375,270.35772705078125
787.2861697847014,219.95579028092834,562.4505615234375,254.56932067871094
510.4809265136719,238.55459594726562,527.3033810123763,245.85882364742267
801.243430967459,250.12432270978547,490.4715576171875,232.3408203125
456.7174072265625,220.44386291503906,447.16464431552896,229.34455216902688
408.59912109375,216.51754760742188,409.22210097480973,222.6263007184414
688.9218010795665,351.54677187163014,364.479736328125,208.48248291015625
719.0172037634143,379.40710828169176,316.5562744140625,200.5721893310547
848.51025390625,538.3489990234375,284.38330078125,200.32400512695312
796.5040893554688,512.522216796875,260.3178405761719,200.5670166015625
770.4883406121677,437.0950502223848,244.36886596679688,204.5673828125
711.24090999507,450.86034657290037,212.5859832763672,216.36598205566406
844.61181640625,536.5936279296875,196.51026916503906,220.4059600830078
637.6202220368741,491.0283156967056,176.53509521484375,224.40660095214844
592.6512451171875,504.6834716796875,176.4925537109375,224.63162231445312
551.5091375776366,496.7327757004415,172.6226043701172,228.48455810546875
506.62811279296875,500.4449462890625,172.42916870117188,232.33787536621094
468.59375,488.60064697265625,172.48448181152344,232.48680114746094
438.8570782645821,434.3249179459918,174.610595703125,232.67771911621094
402.8916906101664,401.203822847917,176.45460510253906,236.43508911132812
368.24908759002017,367.50519216580227,188.8719349880259,235.91984793774859
334.3478698730469,476.50213623046875,172.64793395996094,236.4610595703125
307.1784006761833,329.7828808493048,183.82496625006394,237.8677795194974
172.65289306640625,232.65599060058594,185.99756497964927,238.8205037093165
172.52996826171875,232.62442016601562,187.573452432678,239.67289761645247
172.412353515625,232.6902313232422,252.45623779296875,456.56475830078125
168.62669372558594,236.5101776123047,186.99632177343798,316.5618783584327
168.59962463378906,240.27569580078125,186.7638169108202,332.4702263615499
170.93386003997733,237.50041252518966,186.84409713377084,352.7211159923644
172.47088623046875,236.44761657714844,186.51066177445813,367.89349421806685
172.40560913085938,232.42535400390625,186.11216258456017,383.84697817376264
168.60665893554688,224.6085205078125,188.5271759033203,428.5065002441406
168.57168579101562,222.598876953125,184.6915740966797,424.64990234375
168.44366455078125,220.4871368408203,184.56747436523438,424.3890686035156
167.88811530785577,224.66705169891955,184.43954467773438,420.4389953613281
167.27210186427774,224.30086093007762,181.73748074367896,419.1226669596968
166.81779319477067,224.4589278290539,168.4094696044922,224.42919921875
164.33187866210938,222.607666015625,178.84172399291057,415.27209657387806
166.35910034179688,226.3658447265625,176.5670623779297,412.4112548828125
166.37667846679688,226.46719360351562,176.4303741455078,412.5057373046875
176.37063598632812,410.6216125488281,174.81574203655856,410.48893553215237
176.4329071044922,410.4074401855469,173.73676607171473,409.2620590284537
166.52850341796875,228.63186645507812,172.59523571917686,407.9482337063236
176.61688232421875,406.49066162109375,171.40316851038943,406.53586535346085
160.53269958496094,230.65892028808594,170.33309884911202,405.10923881103156
162.48556518554688,232.5747833251953,169.13586196457985,403.75384730797737
164.6757049560547,412.502685546875,168.01167714957393,402.38756252462485
160.59036254882812,412.50146484375,166.8658398294034,400.9914265004894
158.40286254882812,230.6658477783203,165.72213020101276,399.6153150274161
156.43206787109375,232.44740295410156,165.85768099962362,398.23822101586654
160.40310668945312,230.53533935546875,165.33415584737904,396.8572596387548
160.50021362304688,228.50279235839844,164.7272112353638,395.47686421671926
160.52696228027344,224.34475708007812,164.1500708766927,394.806500570915
160.53497314453125,220.32981872558594,163.6534585166615,393.6282930433185
160.55368041992188,216.3409423828125,162.678466796875,394.45086669921875
164.34353637695312,212.48851013183594,168.398681640625,392.47198486328125
164.38890075683594,212.3806915283203,162.4751434326172,390.32159423828125
164.40869140625,212.34629821777344,162.21689669093783,390.3245339382261
164.50938415527344,212.34861755371094,162.9564445420976,389.8431051431204
162.47811889648438,212.32740783691406,150.42918395996094,376.6454772949219
164.34323120117188,212.29331970214844,156.5337371826172,380.4656677246094
164.3326873779297,212.28109741210938,164.31051635742188,388.29364013671875
164.4945526123047,212.2946319580078,164.62179565429688,392.355224609375
166.347900390625,212.29061889648438,167.23347012059435,392.7610818435888
164.31808471679688,400.5474853515625,170.65814719099956,396.54064121369066
164.61761474609375,208.42483520507812,172.96474137605514,398.6742798953244
164.4108123779297,208.528076171875,175.9522916414793,401.1635278996904
164.43651090209852,211.8418654288879,178.74280524561158,403.7497332517263
168.47433471679688,212.3905029296875,181.51848280502514,406.243168138814
162.57562255859375,212.53663635253906,184.33331764965982,408.7836642990843
164.40187072753906,212.6597442626953,187.137035731154,411.3130109769258
164.4058074951172,216.4742431640625,189.93453904191998,413.8402002548161
164.4763946533203,216.5651397705078,192.73431082875115,416.3700766853989
164.96697305769098,223.05145022371775,195.53424286857722,418.89941089945467
164.4654541015625,216.40228271484375,198.3335840308774,421.4282122108417
164.42930603027344,216.36289978027344,201.13337032957418,423.9574926782067
166.52521421473207,344.55498727760465,203.93299953961244,426.48660717035756
168.5953369140625,452.44805908203125,206.73263144798565,429.0157094901691
168.49533081054688,452.5936279296875,209.5322959270043,431.5448532834065
168.40814208984375,452.544677734375,212.33193573377662,434.07397273511384
168.4396209716797,452.55731201171875,215.13158347736587,436.60309432276756
168.4563446044922,452.5253601074219,217.93122978971576,439.1322192624407
168.41184997558594,452.5472412109375,220.73087673665339,441.66134293464034
168.37286376953125,452.52899169921875,223.53052333645286,444.1904648459647
168.5469512939453,452.4540710449219,226.33016987710934,446.719588491167
168.5187530517578,452.49224853515625,229.1298166244406,449.24871170164874
168.6500701904297,452.44940185546875,231.92946324099387,451.77783469315216
168.65948486328125,452.4915771484375,234.72910988948507,454.30695792048317
168.6243438720703,452.5301208496094,237.5287565480587,456.8360810721381
168.65277099609375,452.526611328125,240.32840319518272,459.36520420587203
168.66946411132812,450.5718078613281,243.12804984516129,461.89432736775655
168.61769104003906,452.56756591796875,156.59881591796875,208.49261474609375
168.6067657470703,452.55462646484375,156.65818786621094,212.5387420654297
168.66452026367188,452.53948974609375,134.3488892607135,150.07766721661693
168.84132385253906,452.4573669433594,112.03959065521603,87.61659236780415
172.41366577148438,450.5611572265625,89.73029204971857,25.155517518991374
172.40838623046875,450.562255859375,67.42099344422112,-37.3055573298214
170.597900390625,452.2790832519531,45.11169483872368,-99.76663217863415
170.48155212402344,452.3740539550781,23.782793855903655,-159.31275941177387
170.5307159423828,452.3715515136719,1.5853383401934487,-221.44026234739624
