session_id,trial_number,date,rat_pair,familiarity,barrier_transparency,time_begin,time_first_press,time_coop_or_last_press,time_first_mag_entry,time_trial_end,all_time_sections_valid,successes_in_row,success,trial_frames,lever_press_exists,percent_gazing_original,percent_gazing,percent_interacting,percent_gazing_lev,percent_gazing_mag,percent_interacting_lev,percent_interacting_mag,time_wait_before_cue_both,time_wait_before_cue_rat0,time_wait_before_cue_rat1,distance_vs_wait_valid,time_wait_to_press_one,dist_furthest_from_lever,avg_horizontal_distance,avg_distance
042624_KL002_TimeOut_TrNum5,44,2024-04-26,KL002B-KL002Y,Training Partner,transparent,463.77,465.48,473.38,,,False,0.0,0,326,True,0.0,0.0,11.65644171779141,0.0,0.009202453987730062,0.3389570552147239,0.05368098159509203,0.0,0.0,0.0,False,,955.6475820638284,131.90774387110477,226.46249158970804
042624_KL002_TimeOut_TrNum5,45,2024-04-26,KL002B-KL002Y,Training Partner,transparent,474.63,475.18,476.0,,,False,1.0,1,313,True,0.0,0.0,0.0,0.004792332268370607,0.0,0.46325878594249204,0.06389776357827476,0.0,0.0,100.0,True,0.5500000000000114,491.6015436982745,140.5668746411991,316.6997881874651
042624_KL002_TimeOut_TrNum5,46,2024-04-26,KL002B-KL002Y,Training Partner,transparent,485.09,485.65,486.11,488.3,,True,2.0,1,361,True,0.0,0.0,0.0,0.0013850415512465374,0.0,0.425207756232687,0.07756232686980609,4.566572806725179,137.0,159.0,True,0.5600000000000023,130.97413325963885,308.0416781925821,437.3329887017082
042624_KL002_TimeOut_TrNum5,47,2024-04-26,KL002B-KL002Y,Training Partner,transparent,497.09,497.5,497.9,500.07,,True,3.0,1,290,True,0.0,0.0,0.0,0.0,0.017241379310344827,0.15344827586206897,0.13793103448275862,2.1332894863533682,64.0,197.0,True,0.410000000000025,131.91389900304137,282.51191863118146,369.4878606592392
042624_KL002_TimeOut_TrNum5,48,2024-04-26,KL002B-KL002Y,Training Partner,transparent,506.78,507.1,508.62,,,False,0.0,0,305,True,0.0,0.0,0.0,0.003278688524590164,0.0,0.3360655737704918,0.021311475409836064,0.0,0.0,33.0,True,0.32000000000005,742.6531906932031,395.4767985282104,479.8758894587115
042624_KL002_TimeOut_TrNum5,49,2024-04-26,KL002B-KL002Y,Training Partner,transparent,516.95,517.16,517.55,,,False,0.0,0,188,True,0.0,0.0,12.23404255319149,0.0,0.0026595744680851063,0.34308510638297873,0.0026595744680851063,0.26666118579417103,8.0,87.0,True,0.2099999999999227,150.9842848565444,544.8099884404057,602.3826173757633
042624_KL002_TimeOut_TrNum5,50,2024-04-26,KL002B-KL002Y,Training Partner,transparent,523.21,524.55,524.83,527.04,,True,1.0,1,436,True,0.0,0.0,0.0,0.005733944954128441,0.0011467889908256881,0.4151376146788991,0.07454128440366972,0.0,110.0,0.0,True,1.3399999999999181,433.9705156757389,174.19620764017296,337.65251741043323
042624_KL002_TimeOut_TrNum5,51,2024-04-26,KL002B-KL002Y,Training Partner,transparent,537.74,539.18,539.88,,,False,2.0,1,320,True,0.0,0.0,0.0,0.0015625,0.0,0.4296875,0.084375,4.666570751397993,140.0,206.0,True,1.4399999999999409,137.51062197216174,355.42816645296926,475.47768573922724
042624_KL002_TimeOut_TrNum5,52,2024-04-26,KL002B-KL002Y,Training Partner,transparent,548.39,548.82,549.41,551.61,,True,3.0,1,345,True,0.0,0.0,0.0,0.002898550724637681,0.017391304347826087,0.4405797101449275,0.07391304347826087,1.399971225419398,42.0,151.0,True,0.43000000000006366,138.85822134512912,244.54490791242227,379.91408597062645
042624_KL002_TimeOut_TrNum5,53,2024-04-26,KL002B-KL002Y,Training Partner,transparent,559.92,560.46,561.44,,,False,0.0,0,270,True,0.0,0.0,0.0,0.0,0.005555555555555556,0.21666666666666667,0.05555555555555555,0.0,0.0,170.0,True,0.5400000000000773,1029.573371670574,503.14763433739523,579.5874672392556
042624_KL002_TimeOut_TrNum5,54,2024-04-26,KL002B-KL002Y,Training Partner,transparent,568.91,569.83,570.97,,,False,0.0,0,227,True,0.0,0.0,0.0,0.0,0.004405286343612335,0.4118942731277533,0.006607929515418502,0.0,0.0,83.0,True,0.9200000000000728,1105.8510766518139,428.8877439077107,540.7409276510177
042624_KL002_TimeOut_TrNum5,55,2024-04-26,KL002B-KL002Y,Training Partner,transparent,576.48,576.99,578.36,,,False,0.0,0,206,True,0.0,0.0,0.0,0.0,0.0,0.38349514563106796,0.15776699029126215,2.4999486168203533,118.0,75.0,True,0.5099999999999909,137.6656652548298,333.2280419137428,465.6328083949225
042624_KL002_TimeOut_TrNum5,56,2024-04-26,KL002B-KL002Y,Training Partner,transparent,583.34,583.98,585.4,,,False,0.0,0,330,True,0.0,0.0,0.0,0.0,0.0015151515151515152,0.40606060606060607,0.0015151515151515152,0.0,0.0,55.0,True,0.6399999999999864,1032.5589940542018,398.39046862053146,531.4440180183354
042624_KL002_TimeOut_TrNum5,57,2024-04-26,KL002B-KL002Y,Training Partner,transparent,594.33,594.75,595.29,,,False,1.0,1,170,True,0.0,0.0,0.0,0.0,0.0029411764705882353,0.27647058823529413,0.17352941176470588,1.9666262452320113,59.0,168.0,True,0.4199999999999591,130.69577040644603,324.93124937169694,441.8733319048599
042624_KL002_TimeOut_TrNum7,1,2024-04-26,KL002B-KL002Y,Training Partner,transparent,10.01,11.12,12.67,14.25,,True,0.0,0,332,True,0.0,0.0,3.0120481927710845,0.0,0.0,0.17319277108433734,0.125,0.0,0.0,4.0,True,1.1099999999999994,477.591821903335,134.41751542989934,256.21778793417695
042624_KL002_TimeOut_TrNum7,2,2024-04-26,KL002B-KL002Y,Training Partner,transparent,21.07,21.35,21.76,,,False,0.0,0,219,True,0.0,0.0,11.87214611872146,0.0,0.0,0.23515981735159816,0.0,0.9000804217905988,27.0,60.0,True,0.28000000000000114,145.9546800782378,437.31013712802496,464.44067634414904
042624_KL002_TimeOut_TrNum7,3,2024-04-26,KL002B-KL002Y,Training Partner,transparent,28.4,29.22,30.7,,,False,0.0,0,255,True,0.0,0.0,0.0,0.00196078431372549,0.0,0.3411764705882353,0.14705882352941177,0.4333720549362142,69.0,13.0,True,0.8200000000000003,132.27475540864506,340.5545143355122,447.29708163062736
042624_KL002_TimeOut_TrNum7,4,2024-04-26,KL002B-KL002Y,Training Partner,transparent,36.87,37.3,46.11,,,False,0.0,0,305,True,0.0,0.0,0.0,0.0,0.0,0.2934426229508197,0.01639344262295082,0.0,0.0,76.0,True,0.4299999999999997,746.3332877645142,662.2435804233411,686.5777417463954
042624_KL002_TimeOut_TrNum7,5,2024-04-26,KL002B-KL002Y,Training Partner,transparent,47.05,47.61,48.8,,,False,0.0,0,285,True,0.0,0.0,0.0,0.0,0.0,0.4245614035087719,0.0,0.0,0.0,101.0,True,0.5600000000000023,1049.5718896401145,403.6257016862988,506.53085905703483
042624_KL002_TimeOut_TrNum7,6,2024-04-26,KL002B-KL002Y,Training Partner,transparent,56.56,57.07,58.06,,,False,0.0,0,314,True,0.15923566878980894,0.15923566878980894,0.0,0.0,0.0,0.34235668789808915,0.006369426751592357,0.0,0.0,133.0,True,0.509999999999998,662.1314411467213,266.8431159776087,353.09654460821724
042624_KL002_TimeOut_TrNum7,7,2024-04-26,KL002B-KL002Y,Training Partner,transparent,67.02,67.31,67.76,71.8,,True,1.0,1,240,True,0.0,0.0,0.0,0.008333333333333333,0.0,0.26875,0.1375,3.466976439489714,114.0,104.0,True,0.29000000000000625,139.35912960585168,122.16756934439903,298.33165849980503
042624_KL002_TimeOut_TrNum7,8,2024-04-26,KL002B-KL002Y,Training Partner,transparent,75.04,75.92,76.97,,,False,0.0,0,349,True,0.0,0.0,6.876790830945559,0.0,0.0,0.4183381088825215,0.18481375358166188,0.0,52.0,0.0,True,,316.84785666274473,688.2572642015989,729.0932768817731
042624_KL002_TimeOut_TrNum7,9,2024-04-26,KL002B-KL002Y,Training Partner,transparent,86.67,87.29,88.57,,,False,0.0,0,224,True,0.0,0.0,0.0,0.002232142857142857,0.0,0.3861607142857143,0.024553571428571428,0.0,0.0,286.0,True,0.6200000000000045,1162.5352782593134,574.9578337269107,669.4837848908832
042624_KL002_TimeOut_TrNum7,10,2024-04-26,KL002B-KL002Y,Training Partner,transparent,94.14,94.82,95.1,,,False,1.0,1,289,True,0.0,0.0,0.0,0.0,0.0,0.4204152249134948,0.06055363321799308,0.10000893575451097,3.0,73.0,True,0.6799999999999926,183.0329558741148,158.2840490396658,306.8129447650978
042624_KL002_TimeOut_TrNum7,11,2024-04-26,KL002B-KL002Y,Training Partner,transparent,103.75,104.21,104.57,106.88,,True,2.0,1,700,True,0.0,0.0,0.14285714285714285,0.002142857142857143,0.0,0.4514285714285714,0.06714285714285714,2.8335865130444775,117.0,85.0,True,0.45999999999999375,133.7348193680702,238.23793029684342,386.93927938442096
042624_KL002_TimeOut_TrNum7,12,2024-04-26,KL002B-KL002Y,Training Partner,transparent,127.1,127.48,127.93,129.75,,True,3.0,1,375,True,0.0,0.0,0.8,0.0,0.0,0.23333333333333334,0.06266666666666666,2.5335597057809447,107.0,76.0,True,0.38000000000000966,139.44731749624032,372.76479381686806,457.5504137583519
042624_KL002_TimeOut_TrNum7,13,2024-04-26,KL002B-KL002Y,Training Partner,transparent,139.6,140.2,140.88,,,False,0.0,0,209,True,0.0,0.0,0.0,0.0,0.0,0.22488038277511962,0.0,0.0,0.0,115.0,True,0.5999999999999943,953.990164047033,556.2880886558415,627.4061860943231
042624_KL002_TimeOut_TrNum7,14,2024-04-26,KL002B-KL002Y,Training Partner,transparent,146.55,147.15,148.63,,,False,0.0,0,220,True,0.0,0.0,0.0,0.006818181818181818,0.0,0.39090909090909093,0.07954545454545454,0.0,0.0,41.0,True,0.5999999999999943,788.2644959186783,170.46264856511897,329.4504381526211
042624_KL002_TimeOut_TrNum7,15,2024-04-26,KL002B-KL002Y,Training Partner,transparent,153.9,154.24,154.72,,,False,1.0,1,379,True,0.0,0.0,0.0,0.0,0.0,0.5461741424802111,0.05804749340369393,1.7001519078266865,51.0,63.0,True,0.3400000000000034,137.71149795578964,129.61556251629216,288.77658209830145
042624_KL002_TimeOut_TrNum7,16,2024-04-26,KL002B-KL002Y,Training Partner,transparent,166.52,167.09,167.3,169.19,,True,2.0,1,256,True,0.0,0.0,0.0,0.0,0.0,0.3984375,0.15625,5.333809906907252,160.0,200.0,True,0.5699999999999932,135.51441793326057,179.25360970351443,339.2305737379652
042624_KL002_TimeOut_TrNum7,17,2024-04-26,KL002B-KL002Y,Training Partner,transparent,175.08,175.58,175.86,,,False,3.0,1,282,True,0.0,0.0,0.0,0.0,0.0,0.32269503546099293,0.13297872340425532,1.7001519078266865,51.0,87.0,True,0.5,130.55517947201238,487.231891572718,581.6036809971362
042624_KL002_TimeOut_TrNum7,18,2024-04-26,KL002B-KL002Y,Training Partner,transparent,184.47,185.09,193.55,,,False,0.0,0,284,True,0.0,0.0,0.0,0.0,0.0,0.5264084507042254,0.035211267605633804,0.0,0.0,116.0,True,0.6200000000000045,1023.000349159112,375.9635764149564,474.01906964728255
042624_KL002_TimeOut_TrNum7,19,2024-04-26,KL002B-KL002Y,Training Partner,transparent,193.94,194.22,194.69,197.03,,True,1.0,1,2663,True,0.1877581674802854,0.01877581674802854,1.2767555388659406,0.0013143071723619977,0.0026286143447239955,0.2992865189635749,0.022155463762673678,3.7336669348350764,146.0,112.0,True,0.28000000000000114,137.6962819473426,315.0108313266505,427.4304199189501
042624_KL002_TimeOut_TrNum7,20,2024-04-26,KL002B-KL002Y,Training Partner,transparent,282.71,284.73,284.83,286.61,,True,2.0,1,381,True,0.0,0.0,0.0,0.0013123359580052493,0.0,0.4068241469816273,0.08267716535433071,0.0,0.0,0.0,False,,1049.3702845971582,337.26199840663,458.92226907297675
042624_KL002_TimeOut_TrNum7,21,2024-04-26,KL002B-KL002Y,Training Partner,transparent,295.42,296.22,296.35,,,False,3.0,1,336,True,0.0,0.0,0.0,0.0,0.0,0.5223214285714286,0.0625,2.3002055223537523,69.0,182.0,True,0.8000000000000114,131.30719895631785,174.8329591645049,340.5987931426728
042624_KL002_TimeOut_TrNum7,22,2024-04-26,KL002B-KL002Y,Training Partner,transparent,306.61,306.9,307.44,,,False,4.0,1,339,True,0.0,0.0,0.0,0.0,0.0,0.49557522123893805,0.04129793510324484,3.3336311918170325,100.0,174.0,True,0.2899999999999636,134.07394094455123,274.3968817786833,406.8501796608761
042624_KL002_TimeOut_TrNum7,23,2024-04-26,KL002B-KL002Y,Training Partner,transparent,317.9,318.61,318.9,,,False,5.0,1,266,True,0.0,0.0,0.0,0.0,0.0,0.44548872180451127,0.05827067669172932,3.1336133203080103,94.0,180.0,True,0.7100000000000364,128.62331150892848,130.11356154993368,302.2358264780137
042624_KL002_TimeOut_TrNum7,24,2024-04-26,KL002B-KL002Y,Training Partner,transparent,326.77,326.82,327.58,,,False,6.0,1,331,True,0.0,0.0,0.0,0.0,0.0030211480362537764,0.4169184290030212,0.09667673716012085,2.633568641535456,79.0,90.0,True,0.05000000000001137,139.6228206304598,450.4463106349213,554.6412628400138
042624_KL002_TimeOut_TrNum7,25,2024-04-26,KL002B-KL002Y,Training Partner,transparent,337.8,338.48,338.63,341.82,,True,7.0,1,691,True,0.0,0.0,0.0,0.000723589001447178,0.0,0.5354558610709117,0.052821997105643996,1.03342566946328,31.0,177.0,True,0.6800000000000068,137.46159926224726,241.55869383472506,389.8735964993257
042624_KL002_TimeOut_TrNum7,26,2024-04-26,KL002B-KL002Y,Training Partner,transparent,360.84,361.7,362.58,,,False,0.0,0,267,True,0.0,0.0,0.0,0.0,0.0018726591760299626,0.398876404494382,0.03932584269662921,0.0,125.0,0.0,True,0.8600000000000136,1105.9746768698249,554.820667225825,630.8287927487385
042624_KL002_TimeOut_TrNum7,27,2024-04-26,KL002B-KL002Y,Training Partner,transparent,369.75,370.18,370.52,372.76,,True,1.0,1,312,True,0.0,0.0,0.0,0.0,0.0016025641025641025,0.44711538461538464,0.11378205128205128,0.5000446787725549,15.0,157.0,True,0.4300000000000068,139.2951718513021,188.72606355716022,354.36724216932214
042624_KL002_TimeOut_TrNum7,28,2024-04-26,KL002B-KL002Y,Training Partner,transparent,380.15,381.0,382.02,,,False,2.0,1,276,True,0.0,0.0,0.0,0.0018115942028985507,0.0,0.592391304347826,0.07427536231884058,3.2336222560625214,97.0,135.0,True,0.8500000000000227,133.098474686154,94.25749238980441,290.3076927294753
042624_KL002_TimeOut_TrNum7,29,2024-04-26,KL002B-KL002Y,Training Partner,transparent,389.35,389.47,390.17,392.13,,True,3.0,1,371,True,0.0,0.0,0.0,0.0013477088948787063,0.0,0.3665768194070081,0.14150943396226415,3.4336401275715436,103.0,115.0,True,0.12000000000000455,130.56402638961725,201.97548512201925,375.40270374722945
042624_KL002_TimeOut_TrNum7,30,2024-04-26,KL002B-KL002Y,Training Partner,transparent,401.72,402.08,402.59,,,False,4.0,1,349,True,0.0,0.0,0.0,0.0,0.07593123209169055,0.37249283667621774,0.17908309455587393,2.7335775772899664,103.0,82.0,True,0.3599999999999568,135.23565819838234,527.2199115928944,620.7625263022525
042624_KL002_TimeOut_TrNum7,31,2024-04-26,KL002B-KL002Y,Training Partner,transparent,413.35,413.87,414.45,416.39,,True,5.0,1,354,True,0.0,0.0,0.0,0.0014124293785310734,0.0,0.5353107344632768,0.10451977401129943,0.5000446787725549,15.0,205.0,True,0.5199999999999818,129.1780852309435,194.72706888489805,367.039413440356
042624_KL002_TimeOut_TrNum7,32,2024-04-26,KL002B-KL002Y,Training Partner,transparent,425.15,425.79,426.29,,,False,6.0,1,364,True,0.0,0.0,0.0,0.0013736263736263737,0.0013736263736263737,0.4945054945054945,0.07554945054945054,4.5004021089529935,135.0,187.0,True,0.6400000000000432,135.96489876136346,349.1415048672209,469.8455014282095
042624_KL002_TimeOut_TrNum7,33,2024-04-26,KL002B-KL002Y,Training Partner,transparent,437.28,437.88,438.48,,,False,7.0,1,363,True,0.0,0.0,0.0,0.0027548209366391185,0.0,0.6101928374655647,0.05371900826446281,2.3002055223537523,69.0,202.0,True,0.6000000000000227,133.45710210825243,107.60893737120405,300.566057566293
042624_KL002_TimeOut_TrNum7,34,2024-04-26,KL002B-KL002Y,Training Partner,transparent,449.38,449.79,450.19,,,False,8.0,1,320,True,0.0,0.0,0.0,0.0,0.0,0.3609375,0.0515625,6.067208769106999,209.0,182.0,True,0.410000000000025,130.74794458855746,429.69078183171314,526.0194293004946
042624_KL002_TimeOut_TrNum7,35,2024-04-26,KL002B-KL002Y,Training Partner,transparent,460.05,460.51,461.47,,,False,9.0,1,440,True,0.22727272727272727,0.11363636363636363,0.0,0.0,0.0,0.48409090909090907,0.0715909090909091,0.0,0.0,167.0,True,0.45999999999997954,648.5983061069087,191.6391868704446,336.2716635307678
042624_KL002_TimeOut_TrNum7,36,2024-04-26,KL002B-KL002Y,Training Partner,transparent,474.73,475.34,475.85,477.76,,True,10.0,1,405,True,0.0,0.0,0.0,0.0012345679012345679,0.0,0.5938271604938271,0.043209876543209874,4.900437851971038,147.0,180.0,True,0.6099999999999568,139.19303081843861,86.3791395501294,289.5037686203521
042624_KL002_TimeOut_TrNum7,37,2024-04-26,KL002B-KL002Y,Training Partner,transparent,488.24,488.74,489.05,,,False,11.0,1,354,True,0.0,0.0,3.389830508474576,0.002824858757062147,0.0,0.4110169491525424,0.05367231638418079,7.767360676933685,249.0,233.0,True,0.5,123.88298364205612,334.71163366103235,425.85472981320976
042624_KL002_TimeOut_TrNum7,38,2024-04-26,KL002B-KL002Y,Training Partner,transparent,500.03,500.63,500.85,,,False,12.0,1,289,True,0.0,0.0,0.0,0.0017301038062283738,0.0,0.49480968858131485,0.08823529411764706,2.700241265371796,164.0,81.0,True,0.6000000000000227,138.88166937264089,345.6928795412912,478.330268854053
042624_KL002_TimeOut_TrNum7,39,2024-04-26,KL002B-KL002Y,Training Partner,transparent,509.67,509.99,510.49,,,False,13.0,1,275,True,0.0,0.0,0.0,0.005454545454545455,0.007272727272727273,0.24,0.12,2.5335597057809447,76.0,143.0,True,0.3199999999999932,132.36193497697792,396.95213109354864,479.6463178884414
042624_KL002_TimeOut_TrNum7,40,2024-04-26,KL002B-KL002Y,Training Partner,transparent,518.84,519.65,520.71,,,False,0.0,0,239,True,0.0,0.0,2.092050209205021,0.0,0.0,0.5439330543933054,0.0,0.0,0.0,77.0,True,0.8099999999999454,537.8214840537157,255.66602853934654,390.2431884764768
042624_KL002_TimeOut_TrNum7,41,2024-04-26,KL002B-KL002Y,Training Partner,transparent,526.8,527.24,527.6,529.63,,True,1.0,1,289,True,0.0,0.0,0.0,0.0017301038062283738,0.0,0.46366782006920415,0.050173010380622836,3.400303815653373,102.0,138.0,True,0.44000000000005457,137.6613090974676,177.61214429219564,337.5838614671748
042624_KL002_TimeOut_TrNum7,42,2024-04-26,KL002B-KL002Y,Training Partner,transparent,536.42,537.21,537.25,539.75,,True,2.0,1,304,True,0.1644736842105263,0.0,1.644736842105263,0.0,0.001644736842105263,0.17598684210526316,0.05098684210526316,3.10027700838984,93.0,145.0,True,0.7900000000000773,137.54015464579663,290.9467428389672,370.45902251576126
042624_KL002_TimeOut_TrNum7,43,2024-04-26,KL002B-KL002Y,Training Partner,transparent,546.56,547.53,547.95,556.49,,True,3.0,1,280,True,0.0,0.0,0.0,0.0,0.0,0.20357142857142857,0.075,0.0,0.0,37.0,True,0.9700000000000273,639.9119144995826,320.33770860944475,427.04663326861555
042624_KL002_TimeOut_TrNum7,44,2024-04-26,KL002B-KL002Y,Training Partner,transparent,555.89,556.8,557.66,,,False,0.0,0,277,True,0.0,0.0,0.0,0.0,0.02527075812274368,0.2851985559566787,0.10288808664259928,0.0,42.0,0.0,True,0.9099999999999682,1119.326228776096,790.819192242019,819.4125350106392
042624_KL002_TimeOut_TrNum7,45,2024-04-26,KL002B-KL002Y,Training Partner,transparent,565.15,565.75,567.04,,,False,0.0,0,284,True,0.0,0.0,0.0,0.0,0.0035211267605633804,0.5299295774647887,0.00528169014084507,0.0,0.0,101.0,True,0.6000000000000227,1102.7814933072918,467.10840053289706,592.2407479142977
042624_KL002_TimeOut_TrNum7,46,2024-04-26,KL002B-KL002Y,Training Partner,transparent,574.6,575.13,575.36,577.55,,True,1.0,1,164,True,0.0,0.0,0.0,0.0,0.0,0.16463414634146342,0.08536585365853659,3.800339558671417,220.0,114.0,True,0.5299999999999727,136.92187123406518,122.11575624419422,287.5840734729894
042624_KL004_TimeOut_TrNum7,1,2024-04-26,KL004G-KL004R,Training Partner,transparent,10.01,11.06,11.61,14.42,,True,0.0,0,222,True,0.0,0.0,3.153153153153153,0.0,0.0045045045045045045,0.12387387387387387,0.05405405405405406,0.0,0.0,0.0,False,,1139.1301076028628,506.6112956574061,531.1709049828529
042624_KL004_TimeOut_TrNum7,2,2024-04-26,KL004G-KL004R,Training Partner,transparent,17.41,18.02,18.27,20.58,,True,1.0,1,377,True,0.2652519893899204,0.1326259946949602,0.0,0.0,0.0,0.16976127320954906,0.046419098143236075,0.0,0.0,0.0,False,,843.4041196726415,304.7341568100298,384.9311869539657
042624_KL004_TimeOut_TrNum7,3,2024-04-26,KL004G-KL004R,Training Partner,transparent,29.990000000000002,33.13,34.67,,,False,0.0,0,399,True,0.0,0.0,0.0,0.0,0.0012531328320802004,0.13533834586466165,0.13909774436090225,0.0,0.0,0.0,False,,1049.5189453602384,488.44337514442816,559.9811570686029
042624_KL004_TimeOut_TrNum7,4,2024-04-26,KL004G-KL004R,Training Partner,transparent,43.28,46.53,47.72,,,False,0.0,0,342,True,0.0,0.0,0.0,0.0,0.0,0.13157894736842105,0.1067251461988304,0.0,0.0,0.0,False,,1154.843680107943,480.02458401135704,556.2196393800426
042624_KL004_TimeOut_TrNum7,5,2024-04-26,KL004G-KL004R,Training Partner,transparent,54.68,55.41,55.72,58.68,,True,1.0,1,291,True,0.0,0.0,0.0,0.0,0.0,0.20446735395189003,0.24398625429553264,0.0,0.0,53.0,True,0.7299999999999969,675.0505323542986,334.5158422676683,457.62728349635114
042624_KL004_TimeOut_TrNum7,6,2024-04-26,KL004G-KL004R,Training Partner,transparent,64.39,65.07,65.07,,,False,0.0,0,316,True,0.0,0.0,0.0,0.006329113924050633,0.0,0.25158227848101267,0.06645569620253164,0.0,0.0,73.0,True,0.6799999999999926,1155.032971755951,403.69638644877915,494.33077691314793
042624_KL004_TimeOut_TrNum7,7,2024-04-26,KL004G-KL004R,Training Partner,transparent,74.92,75.61,75.62,78.03,,True,1.0,1,366,True,3.1420765027322406,0.0,13.387978142076504,0.0,0.0,0.1366120218579235,0.12295081967213115,0.8665508691746804,52.0,26.0,True,0.6899999999999977,202.94090613397822,144.7009491905225,243.41408862118556
